rank,country_full,country_abrv,total_points,previous_points,rank_change,cur_year_avg,rank_date
58,Morocco,MAR,569.94,574,-5,367.86,2016-09-15
59,Cameroon,CMR,565.43,571,-5,232.66,2016-09-15
60,Venezuela,VEN,561.79,621,-14,319.58,2016-09-15
61,Guinea,GUI,549.24,521,5,261.95,2016-09-15
62,South Africa,RSA,539.37,529,2,297.08,2016-09-15
62,Panama,PAN,538.69,508,7,278.34,2016-09-15
64,Nigeria,NGA,533.72,513,3,219.84,2016-09-15
65,Uganda,UGA,509.01,525,0,276.22,2016-09-15
66,United Arab Emirates,UAE,503.7,484,8,246.8,2016-09-15
67,Slovenia,SVN,501.91,542,-8,170.89,2016-09-15
67,Burkina Faso,BFA,501.77,486,6,263.15,2016-09-15
69,Trinidad and Tobago,TRI,490.42,511,-1,207.19,2016-09-15
70,Norway,NOR,487.41,588,-20,130.23,2016-09-15
71,Benin,BEN,483.23,489,1,319.66,2016-09-15
72,Cape Verde Islands,CPV,474.83,545,-14,132.81,2016-09-15
73,Guinea-Bissau,GNB,473.89,474,2,371.88,2016-09-15
74,Bulgaria,BUL,470.17,446,3,267.3,2016-09-15
75,Bolivia,BOL,468.07,338,35,218.13,2016-09-15
76,Libya,LBY,466.23,366,17,315.92,2016-09-15
77,St Kitts and Nevis,SKN,457.02,423,4,310.23,2016-09-15
78,China PR,CHN,445.31,445,0,245.37,2016-09-15
79,Guatemala,GUA,442.94,394,3,248.46,2016-09-15
80,Jamaica,JAM,429.63,492,-9,155.56,2016-09-15
81,Equatorial Guinea,EQG,424.16,389,4,181.69,2016-09-15
82,Honduras,HON,421.13,390,2,221.52,2016-09-15
83,Kazakhstan,KAZ,411.44,359,13,307.11,2016-09-15
84,Finland,FIN,409.03,540,-23,132.33,2016-09-15
85,Qatar,QAT,389.41,425,-5,209.95,2016-09-15
86,Jordan,JOR,386.54,437,-7,213.37,2016-09-15
87,Cyprus,CYP,384.19,387,-1,227.21,2016-09-15
88,New Zealand,NZL,381.97,366,5,293.82,2016-09-15
89,Antigua and Barbuda,ATG,380.62,393,-6,174.68,2016-09-15
89,Mozambique,MOZ,380.58,357,9,224.53,2016-09-15
91,Kenya,KEN,378.36,381,-3,259.68,2016-09-15
92,Zambia,ZAM,376.92,376,-1,166.87,2016-09-15
93,Haiti,HAI,372.17,349,8,189.7,2016-09-15
93,Sierra Leone,SLE,371.79,381,-5,237.43,2016-09-15
95,Latvia,LVA,357.28,338,15,183.34,2016-09-15
96,Mauritania,MTN,348.51,343,8,144.81,2016-09-15
97,Botswana,BOT,347.74,378,-7,178.79,2016-09-15
98,Israel,ISR,346.45,471,-22,0,2016-09-15
99,Malawi,MWI,341.84,286,28,171.7,2016-09-15
100,Togo,TOG,334.24,339,9,131.84,2016-09-15
100,Swaziland,SWZ,334.19,344,3,216.11,2016-09-15
102,Nicaragua,NCA,330.03,340,5,161.62,2016-09-15
103,Liberia,LBR,328.75,370,-11,163.89,2016-09-15
103,Canada,CAN,328.66,350,-3,184.37,2016-09-15
105,Chad,CHA,326.02,326,10,293.25,2016-09-15
105,Montenegro,MNE,325.86,365,-10,81.11,2016-09-15
107,Rwanda,RWA,325.42,303,14,147.93,2016-09-15
108,Gabon,GAB,324.07,359,-12,76.23,2016-09-15
108,Kyrgyz Republic,KGZ,323.54,341,-3,213.71,2016-09-15
110,Oman,OMA,323,340,-3,153.61,2016-09-15
111,Faroe Islands,FRO,318.83,254,24,119.3,2016-09-15
112,Armenia,ARM,316.87,348,-10,119.96,2016-09-15
113,Zimbabwe,ZIM,315.5,338,-3,166.37,2016-09-15
114,Dominican Republic,DOM,315.4,243,24,180.29,2016-09-15
114,Syria,SYR,314.97,341,-9,167.24,2016-09-15
116,Turkmenistan,TKM,312.35,312,3,234.96,2016-09-15
117,Lithuania,LTU,310.72,293,8,152.4,2016-09-15
118,Palestine,PLE,302.42,326,-3,174.39,2016-09-15
118,Korea DPR,PRK,301.69,354,-19,199.45,2016-09-15
118,Guyana,GUY,301.57,280,10,216.75,2016-09-15
121,Namibia,NAM,300.95,303,0,169.45,2016-09-15
122,Central African Republic,CTA,299.35,386,-35,206.83,2016-09-15
122,Niger,NIG,299,257,11,152.67,2016-09-15
122,Curaçao,CUW,298.8,261,9,216.75,2016-09-15
125,Philippines,PHI,296.53,256,9,178.15,2016-09-15
126,Ethiopia,ETH,283.99,270,4,133.78,2016-09-15
126,Bahrain,BHR,283.97,289,0,140.36,2016-09-15
128,Iraq,IRQ,279.21,337,-15,93.77,2016-09-15
129,Burundi,BDI,277.84,297,-6,129.92,2016-09-15
130,Estonia,EST,273.54,323,-13,81.51,2016-09-15
131,Madagascar,MAD,269.06,273,-2,136.97,2016-09-15
132,Tanzania,TAN,263.68,295,-8,153.18,2016-09-15
133,Azerbaijan,AZE,252.13,253,3,83.46,2016-09-15
134,Angola,ANG,246.76,259,-2,78.92,2016-09-15
135,Sudan,SDN,245.55,231,6,51.11,2016-09-15
135,Thailand,THA,245.53,305,-15,147.73,2016-09-15
137,Georgia,GEO,239.52,318,-19,101.6,2016-09-15
138,Puerto Rico,PUR,234.38,332,-24,182.45,2016-09-15
139,Cuba,CUB,228.86,205,12,63.75,2016-09-15
140,El Salvador,SLV,228.14,244,-3,52.06,2016-09-15
141,Vietnam,VIE,224.56,243,-3,131.68,2016-09-15
142,Hong Kong,HKG,220.51,213,5,132.88,2016-09-15
143,Lebanon,LIB,217.65,208,6,129.55,2016-09-15
144,Tajikistan,TJK,214.91,222,0,136,2016-09-15
145,Luxembourg,LUX,212.9,219,0,107.58,2016-09-15
146,FYR Macedonia,MKD,211.24,243,-8,90.42,2016-09-15
147,Yemen,YEM,210.29,160,15,173.19,2016-09-15
148,India,IND,204.63,200,4,140.46,2016-09-15
149,Afghanistan,AFG,200.78,206,1,105.48,2016-09-15
150,Lesotho,LES,199.89,214,-4,93.01,2016-09-15
151,São Tomé e Príncipe,STP,196.56,197,2,196.56,2016-09-15
152,Comoros,COM,190.95,191,3,163.09,2016-09-15
153,Myanmar,MYA,184.3,167,6,99.96,2016-09-15
153,Mauritius,MRI,183.95,225,-11,119.57,2016-09-15
155,Singapore,SIN,176.44,167,4,89.25,2016-09-15
156,Grenada,GRN,171.76,171,2,85,2016-09-15
157,Barbados,BRB,171.1,182,-1,63.75,2016-09-15
158,Malaysia,MAS,157.93,148,9,100.94,2016-09-15
159,Kuwait,KUW,155.57,223,-16,25.5,2016-09-15
160,Aruba,ARU,155.48,209,-12,0,2016-09-15
161,Moldova,MDA,154.08,151,4,24.75,2016-09-15
162,Papua New Guinea,PNG,152.2,152,2,152.2,2016-09-15
162,New Caledonia,NCL,152.15,162,-1,106.25,2016-09-15
164,St Vincent and the Grenadines,VIN,147.51,182,-8,0,2016-09-15
165,Maldives,MDV,146.63,115,9,97.75,2016-09-15
166,Belize,BLZ,140.82,150,0,0,2016-09-15
167,South Sudan,SSD,138.38,197,-14,39.31,2016-09-15
168,Kosovo,KVX,134.74,66,22,134.74,2016-09-15
169,Gambia,GAM,128.83,154,-6,59.85,2016-09-15
170,Dominica,DMA,123.61,117,3,63.75,2016-09-15
171,St Lucia,LCA,117.28,121,1,0,2016-09-15
172,Tahiti,TAH,115.9,114,3,106.25,2016-09-15
173,Cambodia,CAM,102.96,100,7,73.41,2016-09-15
173,Vanuatu,VAN,102.71,103,6,102.71,2016-09-15
175,Suriname,SUR,100.13,131,-7,66.3,2016-09-15
176,Malta,MLT,99.33,109,0,18.81,2016-09-15
176,Laos,LAO,99.31,107,1,51.43,2016-09-15
178,Chinese Taipei,TPE,96.84,85,5,61.09,2016-09-15
179,Fiji,FIJ,92.79,82,8,67.29,2016-09-15
180,Guam,GUM,91.38,129,-11,0,2016-09-15
181,Indonesia,IDN,89.31,65,10,25.5,2016-09-15
182,Liechtenstein,LIE,85.5,89,0,0,2016-09-15
183,Timor-Leste,TLS,80.01,84,3,18.59,2016-09-15
184,Bermuda,BER,76.96,77,4,0,2016-09-15
185,Bangladesh,BAN,75,85,-2,35.42,2016-09-15
186,Solomon Islands,SOL,74.38,92,-5,74.38,2016-09-15
186,Nepal,NEP,73.77,77,2,48.57,2016-09-15
188,Seychelles,SEY,72.4,85,-5,35.42,2016-09-15
189,Bhutan,BHU,64.93,64,3,11.81,2016-09-15
190,Samoa,SAM,63.75,106,-12,0,2016-09-15
190,American Samoa,ASA,63.75,128,-20,0,2016-09-15
190,Cook Islands,COK,63.75,128,-20,0,2016-09-15
193,Sri Lanka,SRI,52.45,58,0,25.5,2016-09-15
194,Pakistan,PAK,46.41,54,0,0,2016-09-15
195,US Virgin Islands,VIR,43.99,44,0,0,2016-09-15
195,Macau,MAC,43.59,44,0,17,2016-09-15
197,Brunei Darussalam,BRU,33.09,33,1,0,2016-09-15
198,Montserrat,MSR,30.42,44,-3,0,2016-09-15
199,Cayman Islands,CAY,21.25,21,0,0,2016-09-15
200,Turks and Caicos Islands,TCA,19.8,20,0,0,2016-09-15
201,San Marino,SMR,17.32,20,-1,0,2016-09-15
202,Mongolia,MNG,12.8,13,0,8.5,2016-09-15
203,Andorra,AND,11.4,12,0,9.48,2016-09-15
203,British Virgin Islands,VGB,10.62,11,1,0,2016-09-15
205,Anguilla,AIA,0,0,0,0,2016-09-15
205,Bahamas,BAH,0,0,0,0,2016-09-15
205,Djibouti,DJI,0,0,0,0,2016-09-15
205,Eritrea,ERI,0,0,0,0,2016-09-15
205,Gibraltar,GIB,0,0,0,0,2016-09-15
205,Somalia,SOM,0,0,0,0,2016-09-15
205,Tonga,TGA,0,0,0,0,2016-09-15
1,Argentina,ARG,1621.32,1646,0,934.24,2016-10-20
2,Germany,GER,1465.1,1347,1,765.77,2016-10-20
3,Brazil,BRA,1409.91,1323,1,774.01,2016-10-20
4,Belgium,BEL,1382.43,1369,-2,626.85,2016-10-20
5,Colombia,COL,1361.48,1323,-1,746.69,2016-10-20
6,Chile,CHI,1273.05,1284,0,607.69,2016-10-20
7,France,FRA,1271,1188,1,818.02,2016-10-20
8,Portugal,POR,1230.53,1228,-1,557.78,2016-10-20
9,Uruguay,URU,1174.8,1173,0,628.96,2016-10-20
10,Spain,ESP,1167.87,1141,1,544.9,2016-10-20
11,Wales,WAL,1113.45,1161,-1,580.25,2016-10-20
12,England,ENG,1090.47,1130,0,516.62,2016-10-20
13,Italy,ITA,1081.66,1124,0,572.25,2016-10-20
14,Switzerland,SUI,1071.22,1020,2,527.29,2016-10-20
15,Poland,POL,1029.14,984,2,678.43,2016-10-20
16,Croatia,CRO,1027.2,1059,-2,577.71,2016-10-20
17,Mexico,MEX,1000.96,1057,-2,570.94,2016-10-20
18,Costa Rica,CRC,971.09,943,0,605.35,2016-10-20
19,Ecuador,ECU,932.23,917,0,502.42,2016-10-20
20,Netherlands,NED,901.32,861,4,381.99,2016-10-20
21,Iceland,ISL,898.4,829,6,481.34,2016-10-20
22,Hungary,HUN,891.04,913,-2,526.37,2016-10-20
23,Peru,PER,865.39,841,2,568.87,2016-10-20
24,USA,USA,852.35,874,-2,462.3,2016-10-20
25,Turkey,TUR,843.02,885,-4,368.18,2016-10-20
26,Slovakia,SVK,839.53,820,2,396.99,2016-10-20
27,IR Iran,IRN,837.37,712,10,515.53,2016-10-20
28,Bosnia and Herzegovina,BIH,807.22,863,-5,330.35,2016-10-20
29,Ukraine,UKR,802.66,799,0,375.71,2016-10-20
30,Austria,AUT,792.41,839,-4,207.99,2016-10-20
31,Côte d'Ivoire,CIV,790.21,752,3,361.11,2016-10-20
32,Senegal,SEN,783.13,684,7,428.1,2016-10-20
33,Republic of Ireland,IRL,776.29,774,-2,452.38,2016-10-20
34,Romania,ROU,746.31,773,-2,222.54,2016-10-20
35,Algeria,ALG,741.18,749,0,313.59,2016-10-20
36,Northern Ireland,NIR,739.24,798,-6,320.76,2016-10-20
37,Paraguay,PAR,737.54,720,-1,444.06,2016-10-20
38,Tunisia,TUN,720.93,662,4,370.71,2016-10-20
39,Sweden,SWE,714.77,677,2,394.64,2016-10-20
40,Czech Republic,CZE,663.44,762,-7,185.5,2016-10-20
40,Australia,AUS,663.43,643,5,390.38,2016-10-20
42,Greece,GRE,656.31,622,6,298.05,2016-10-20
43,Serbia,SRB,650.1,602,7,332.29,2016-10-20
44,Korea Republic,KOR,640.04,634,3,350.08,2016-10-20
45,Ghana,GHA,628.11,658,-2,221.68,2016-10-20
46,Egypt,EGY,626.5,587,7,330.03,2016-10-20
47,Albania,ALB,618.96,678,-7,246.99,2016-10-20
48,Uzbekistan,UZB,617.47,621,1,379.95,2016-10-20
49,Congo DR,COD,609.31,589,2,313.36,2016-10-20
50,Denmark,DEN,605.98,637,-4,230.82,2016-10-20
51,Japan,JPN,601.08,574,5,310.71,2016-10-20
52,Slovenia,SVN,594.73,502,15,300.14,2016-10-20
53,Russia,RUS,593.85,685,-15,178.04,2016-10-20
54,Saudi Arabia,KSA,593.21,588,-2,381.56,2016-10-20
55,Congo,CGO,575.15,585,-1,267.99,2016-10-20
56,Montenegro,MNE,570.49,326,49,368.56,2016-10-20
57,Scotland,SCO,568.81,652,-13,224.52,2016-10-20
58,Mali,MLI,567.62,580,-3,315.15,2016-10-20
59,Cameroon,CMR,566.93,565,0,262.99,2016-10-20
60,Nigeria,NGA,562.32,534,4,255.2,2016-10-20
60,Morocco,MAR,561.92,570,-2,364.65,2016-10-20
62,South Africa,RSA,559.21,539,0,313.68,2016-10-20
63,Panama,PAN,551.23,539,-1,295.74,2016-10-20
64,Guinea,GUI,539.11,549,-3,231.77,2016-10-20
65,Trinidad and Tobago,TRI,533.34,490,4,236.45,2016-10-20
66,Benin,BEN,525.02,483,5,372.94,2016-10-20
67,Burkina Faso,BFA,518.67,502,0,318.79,2016-10-20
68,Venezuela,VEN,515.81,562,-8,319.58,2016-10-20
69,Guinea-Bissau,GNB,515.46,474,4,401.63,2016-10-20
70,United Arab Emirates,UAE,513.46,504,-4,258.77,2016-10-20
71,Cape Verde Islands,CPV,508.33,475,1,113.84,2016-10-20
72,Uganda,UGA,500.39,509,-7,259.19,2016-10-20
73,St Kitts and Nevis,SKN,471.9,457,4,310.23,2016-10-20
74,Faroe Islands,FRO,468.81,319,37,275.22,2016-10-20
75,Jamaica,JAM,463.8,430,5,203.08,2016-10-20
76,Libya,LBY,461.23,466,0,315.92,2016-10-20
77,Curaçao,CUW,452.18,299,45,364.44,2016-10-20
77,Belarus,BLR,451.55,573,-20,219.16,2016-10-20
79,Israel,ISR,450.13,346,19,154.44,2016-10-20
80,Bolivia,BOL,443.85,468,-5,255.83,2016-10-20
81,Norway,NOR,438.17,487,-11,130.23,2016-10-20
82,Antigua and Barbuda,ATG,434.66,381,7,211.44,2016-10-20
83,Guatemala,GUA,434.38,443,-4,263.87,2016-10-20
84,China PR,CHN,419.26,445,-6,220.83,2016-10-20
85,Kenya,KEN,416.2,378,6,281.14,2016-10-20
86,Honduras,HON,411.35,421,-4,233.25,2016-10-20
87,Haiti,HAI,404.95,372,6,189.7,2016-10-20
88,Azerbaijan,AZE,404.01,252,45,255.78,2016-10-20
89,Bulgaria,BUL,395.49,470,-15,166.53,2016-10-20
90,Kazakhstan,KAZ,386.3,411,-7,256.37,2016-10-20
91,Qatar,QAT,385.38,389,-6,184.94,2016-10-20
92,Equatorial Guinea,EQG,380.1,424,-11,162.65,2016-10-20
93,Togo,TOG,374.89,334,7,181.39,2016-10-20
94,Zambia,ZAM,374.39,377,-2,162.96,2016-10-20
95,Mozambique,MOZ,359.41,381,-6,224.53,2016-10-20
96,Syria,SYR,356.6,315,18,224.17,2016-10-20
97,Sierra Leone,SLE,352.35,372,-4,221.17,2016-10-20
98,Lithuania,LTU,347.39,311,19,199.42,2016-10-20
99,Kyrgyz Republic,KGZ,342.85,324,9,190.52,2016-10-20
100,Malawi,MWI,338.25,342,-1,163.63,2016-10-20
101,Finland,FIN,337.01,409,-17,35.53,2016-10-20
101,Botswana,BOT,336.98,348,-4,163.55,2016-10-20
103,Chad,CHA,334.3,326,2,251.18,2016-10-20
104,Liberia,LBR,332.3,329,-1,143.44,2016-10-20
104,Jordan,JOR,331.55,387,-18,121.19,2016-10-20
106,Swaziland,SWZ,330.45,334,-6,199.01,2016-10-20
107,Rwanda,RWA,325.42,325,0,147.93,2016-10-20
107,Central African Republic,CTA,325.2,299,15,217.18,2016-10-20
107,Nicaragua,NCA,324.67,330,-5,168.58,2016-10-20
110,Zimbabwe,ZIM,323.11,316,3,167.49,2016-10-20
110,Gabon,GAB,322.87,324,-2,91.84,2016-10-20
110,Canada,CAN,322.79,329,-7,178.2,2016-10-20
113,Iraq,IRQ,313.95,279,15,121.59,2016-10-20
114,Turkmenistan,TKM,309.01,312,2,167.88,2016-10-20
115,Mauritania,MTN,307.68,349,-19,124.1,2016-10-20
116,New Zealand,NZL,306.42,382,-28,239.28,2016-10-20
116,Latvia,LVA,306.25,357,-21,128.58,2016-10-20
118,Namibia,NAM,300.15,301,3,162.28,2016-10-20
119,Estonia,EST,298.71,274,11,112.45,2016-10-20
120,Palestine,PLE,284.63,302,-2,164.62,2016-10-20
121,Dominican Republic,DOM,281.25,315,-7,180.29,2016-10-20
122,Georgia,GEO,275.9,240,15,142.56,2016-10-20
123,Bahrain,BHR,272.31,284,3,121.23,2016-10-20
124,Philippines,PHI,270.74,297,1,153,2016-10-20
125,Armenia,ARM,269.95,317,-13,119.96,2016-10-20
126,Korea DPR,PRK,266.9,302,-8,161.2,2016-10-20
126,Ethiopia,ETH,266.75,284,0,132.73,2016-10-20
128,Niger,NIG,262.09,299,-6,103.87,2016-10-20
129,Oman,OMA,259.7,323,-19,85.64,2016-10-20
130,Luxembourg,LUX,252.23,213,15,146.91,2016-10-20
131,Guyana,GUY,247.18,302,-13,154.82,2016-10-20
132,Yemen,YEM,244.31,210,15,207.83,2016-10-20
133,Madagascar,MAD,243.46,269,-2,97.51,2016-10-20
134,Angola,ANG,235.66,247,0,64.15,2016-10-20
135,El Salvador,SLV,231.91,228,5,52.06,2016-10-20
136,Vietnam,VIE,231.31,225,5,132.88,2016-10-20
137,India,IND,230.26,205,11,168.56,2016-10-20
138,Burundi,BDI,228.62,278,-9,61.02,2016-10-20
139,Cyprus,CYP,228.44,384,-52,0,2016-10-20
140,Hong Kong,HKG,227.27,221,2,125.8,2016-10-20
140,Tajikistan,TJK,226.56,215,4,147.37,2016-10-20
142,Cuba,CUB,225.87,229,-3,53.13,2016-10-20
143,Comoros,COM,222.91,191,9,174.96,2016-10-20
144,Tanzania,TAN,212.18,264,-12,88.23,2016-10-20
145,Afghanistan,AFG,207.82,201,4,120.28,2016-10-20
146,Thailand,THA,206.87,246,-11,102.47,2016-10-20
147,Suriname,SUR,204.68,100,28,170.85,2016-10-20
148,Sudan,SDN,203.94,246,-13,58.41,2016-10-20
149,Lebanon,LIB,201.58,218,-6,100.31,2016-10-20
150,Lesotho,LES,201.2,200,0,99.06,2016-10-20
151,Mauritius,MRI,194.07,184,2,132.78,2016-10-20
151,Puerto Rico,PUR,193.84,234,-13,141.9,2016-10-20
153,São Tomé e Príncipe,STP,177.22,197,-2,118.58,2016-10-20
154,Grenada,GRN,171.76,172,2,85,2016-10-20
155,FYR Macedonia,MKD,167.45,211,-9,62.37,2016-10-20
156,Myanmar,MYA,165.48,184,-3,85.11,2016-10-20
157,Barbados,BRB,163.09,171,0,63.75,2016-10-20
158,Maldives,MDV,161.21,147,7,89.55,2016-10-20
159,Papua New Guinea,PNG,152.2,152,3,152.2,2016-10-20
160,Aruba,ARU,146.94,155,0,0,2016-10-20
161,Chinese Taipei,TPE,144.95,97,17,110.97,2016-10-20
162,St Vincent and the Grenadines,VIN,142.23,148,2,0,2016-10-20
163,Belize,BLZ,140.82,141,3,0,2016-10-20
164,Kosovo,KVX,134.74,135,4,134.74,2016-10-20
164,Malaysia,MAS,134.63,158,-6,70.9,2016-10-20
166,New Caledonia,NCL,128.13,152,-4,112.32,2016-10-20
167,St Lucia,LCA,123.37,117,4,0,2016-10-20
167,Kuwait,KUW,123.36,156,-8,0,2016-10-20
167,Cambodia,CAM,122.96,103,6,81.73,2016-10-20
167,South Sudan,SSD,122.66,138,0,0,2016-10-20
171,Singapore,SIN,121.99,176,-16,29.75,2016-10-20
172,Tahiti,TAH,119.76,116,0,106.25,2016-10-20
173,Moldova,MDA,118.93,154,-12,24.75,2016-10-20
174,Dominica,DMA,110.41,124,-4,63.75,2016-10-20
175,Laos,LAO,106.62,99,1,62.05,2016-10-20
176,Gambia,GAM,106.29,129,-7,39.95,2016-10-20
177,Vanuatu,VAN,102.71,103,-4,102.71,2016-10-20
178,Malta,MLT,96.92,99,-2,18.81,2016-10-20
179,Indonesia,IDN,93.23,89,2,35.53,2016-10-20
179,Bhutan,BHU,92.97,65,10,53.13,2016-10-20
179,Fiji,FIJ,92.79,93,0,67.29,2016-10-20
182,Guam,GUM,85.71,91,-2,0,2016-10-20
183,Liechtenstein,LIE,80.57,86,-1,0,2016-10-20
184,Seychelles,SEY,79.03,72,4,45.54,2016-10-20
185,Bermuda,BER,76.96,77,-1,0,2016-10-20
186,Timor-Leste,TLS,74.31,80,-3,0,2016-10-20
186,Nepal,NEP,73.98,74,0,48.57,2016-10-20
188,Bangladesh,BAN,73.07,75,-3,35.42,2016-10-20
189,American Samoa,ASA,63.75,64,1,0,2016-10-20
189,Cook Islands,COK,63.75,64,1,0,2016-10-20
189,Samoa,SAM,63.75,64,1,0,2016-10-20
192,Brunei Darussalam,BRU,57.38,33,5,25.5,2016-10-20
193,Solomon Islands,SOL,55.78,74,-7,55.78,2016-10-20
194,Sri Lanka,SRI,48.2,52,-1,21.25,2016-10-20
195,US Virgin Islands,VIR,43.99,44,0,0,2016-10-20
196,Macau,MAC,40.43,44,-1,17,2016-10-20
197,Pakistan,PAK,38.62,46,-3,0,2016-10-20
198,Montserrat,MSR,30.42,30,0,0,2016-10-20
199,Cayman Islands,CAY,21.25,21,0,0,2016-10-20
200,Turks and Caicos Islands,TCA,19.8,20,0,0,2016-10-20
201,San Marino,SMR,17.32,17,0,0,2016-10-20
202,Mongolia,MNG,12.8,13,0,8.5,2016-10-20
203,Andorra,AND,11.4,11,0,9.48,2016-10-20
203,British Virgin Islands,VGB,10.62,11,0,0,2016-10-20
205,Anguilla,AIA,0,0,0,0,2016-10-20
205,Bahamas,BAH,0,0,0,0,2016-10-20
205,Djibouti,DJI,0,0,0,0,2016-10-20
205,Eritrea,ERI,0,0,0,0,2016-10-20
205,Gibraltar,GIB,0,0,0,0,2016-10-20
205,Somalia,SOM,0,0,0,0,2016-10-20
205,Tonga,TGA,0,0,0,0,2016-10-20
1,Argentina,ARG,1634.02,1621,0,903.24,2016-11-24
2,Brazil,BRA,1544.05,1410,1,879.22,2016-11-24
3,Germany,GER,1432.54,1465,-1,752.68,2016-11-24
4,Chile,CHI,1403.96,1273,2,739.73,2016-11-24
5,Belgium,BEL,1367.77,1382,-1,600.01,2016-11-24
6,Colombia,COL,1344.7,1361,-1,746.52,2016-11-24
7,France,FRA,1305.41,1271,0,862.9,2016-11-24
8,Portugal,POR,1229.12,1231,0,617.85,2016-11-24
9,Uruguay,URU,1187.31,1175,0,620.21,2016-11-24
10,Spain,ESP,1165.66,1168,0,507.92,2016-11-24
11,Switzerland,SUI,1128.75,1071,3,602.17,2016-11-24
12,Wales,WAL,1120.86,1113,-1,610.14,2016-11-24
13,England,ENG,1114.45,1090,-1,568.56,2016-11-24
14,Croatia,CRO,1103.27,1027,2,632.53,2016-11-24
15,Poland,POL,1089.36,1029,0,702.26,2016-11-24
16,Italy,ITA,1082.6,1082,-3,597.8,2016-11-24
17,Costa Rica,CRC,1040.55,971,1,631.38,2016-11-24
18,Mexico,MEX,1012,1001,-1,575.48,2016-11-24
19,Peru,PER,965.37,865,4,638.51,2016-11-24
20,Ecuador,ECU,890.45,932,-1,402.61,2016-11-24
21,Iceland,ISL,889.28,898,0,490.08,2016-11-24
22,Netherlands,NED,887.14,901,-2,362.21,2016-11-24
23,Republic of Ireland,IRL,857.64,776,10,447.2,2016-11-24
24,Turkey,TUR,850.58,843,1,363.41,2016-11-24
25,Slovakia,SVK,837.07,840,1,387.16,2016-11-24
26,Hungary,HUN,826.32,891,-4,366.73,2016-11-24
